,date,SLP,MSLP,EVP,DBT,WBT,RF
4098,1980-03-22,950.15,1009.25,72.0,30.75,17.55,0.5
4099,1980-03-23,948.25,1007.2,81.75,30.75,18.35,0.5
4100,1980-03-24,949.025,1007.95,53.5,31.5,19.1,1.25
4101,1980-03-25,948.975,1007.7,53.5,31.85,18.1,1.5
4102,1980-03-26,949.825,1008.8,63.25,31.05,18.25,0.5
4103,1980-03-27,949.9,1008.95,53.5,30.65,17.7,1.5
4104,1980-03-28,950.675,1009.825,47.25,30.3,17.85,1.25
4105,1980-03-29,949.775,1009.05,51.25,29.55,21.15,4.5
4106,1980-03-30,948.75,1007.65,60.0,31.2,20.0,3.0
4107,1980-03-31,948.3,1007.225,33.75,29.700000000000003,22.95,2.0
4108,1980-04-01,950.3,1009.825,36.25,28.2,22.7,3.75
4109,1980-04-02,948.475,1007.85,25.0,28.75,20.65,2.25
4110,1980-04-03,948.65,1008.3,28.75,27.15,20.35,2.25
4111,1980-04-04,947.875,1007.125,68.5,29.35,21.55,2.0
4112,1980-04-05,948.95,1007.9,50.0,30.45,21.3,2.75
4113,1980-04-06,949.375,1008.525,52.25,29.950000000000003,21.4,0.75
4114,1980-04-07,948.6,1007.825,61.25,29.3,21.4,2.0
4115,1980-04-08,947.2,1005.975,74.5,31.25,21.1,1.25
4116,1980-04-09,945.95,1004.275,51.25,32.75,20.35,3.0
4117,1980-04-10,943.775,1001.875,48.75,34.75,20.7,2.5
4118,1980-04-11,943.525,1001.55,63.25,31.25,20.85,1.0
4119,1980-04-12,944.55,1002.8,60.75,33.15,22.45,2.0
4120,1980-04-13,944.575,1002.85,57.25,32.95,20.7,1.0
4121,1980-04-14,945.225,1003.35,52.5,34.0,20.55,2.5
4122,1980-04-15,946.025,1004.375,32.5,33.1,20.3,3.25
4123,1980-04-16,947.95,1007.025,26.25,29.725,20.45,3.0
4124,1980-04-17,946.625,1005.35,47.5,31.4,20.35,2.5
4125,1980-04-18,946.5,1005.0,33.75,32.35,20.85,3.0
4126,1980-04-19,947.45,1005.925,43.75,32.8,20.95,2.5
4127,1980-04-20,948.45,1006.925,48.75,33.0,22.0,2.25
4128,1980-04-21,947.95,1006.225,62.25,33.85,22.05,2.0
4129,1980-04-22,946.175,1004.15,36.25,34.95,22.2,2.5
4130,1980-04-23,945.925,1004.35,25.0,32.1,21.1,2.25
4131,1980-04-24,945.275,1003.45,55.0,34.0,20.95,2.0
4132,1980-04-25,945.475,1003.425,42.5,34.5,20.1,1.25
4133,1980-04-26,945.95,1003.8,62.5,35.2,21.05,2.5
4134,1980-04-27,946.225,1004.35,41.25,33.95,21.35,3.75
4135,1980-04-28,946.425,1004.875,26.25,32.5,22.85,4.0
4136,1980-04-29,947.05,1005.85,35.0,31.0,22.3,2.5
4137,1980-04-30,946.575,1005.325,48.75,32.25,21.05,1.75
4138,1980-05-01,947.475,1006.2,38.75,32.0,21.55,2.0
4139,1980-05-02,947.625,1006.275,84.75,32.25,22.2,1.0
4140,1980-05-03,946.65,1005.675,65.0,32.95,22.15,3.5
4141,1980-05-04,945.275,1003.375,42.5,34.05,23.15,2.75
4142,1980-05-05,945.125,1003.0,38.75,35.0,22.0,2.5
4143,1980-05-06,945.25,1003.25,47.5,34.9,21.700000000000003,2.25
4144,1980-05-07,944.625,1002.475,43.75,35.3,20.3,2.25
4145,1980-05-08,945.425,1003.9,33.75,32.55,23.25,2.25
4146,1980-05-09,947.025,1005.775,35.0,31.35,21.8,3.0
4147,1980-05-10,945.675,1003.8,46.0,34.05,20.3,1.25
4148,1980-05-11,944.825,1002.625,72.0,35.25,19.4,1.5
4149,1980-05-12,943.875,1001.85,50.25,34.1,21.25,3.0
4150,1980-05-13,945.35,1003.85,35.0,31.9,22.3,2.0
4151,1980-05-14,946.25,1004.8,51.0,32.05,22.5,2.25
4152,1980-05-15,946.45,1005.025,44.75,31.95,23.2,1.5
4153,1980-05-16,944.975,1003.025,35.0,34.25,23.05,2.5
4154,1980-05-17,943.525,1001.5,35.0,34.3,22.25,3.25
4155,1980-05-18,942.875,1000.65,35.0,35.1,21.65,2.0
4156,1980-05-19,943.3,1000.85,63.25,35.9,21.1,1.25
4157,1980-05-20,943.5,1001.125,47.25,35.8,21.450000000000003,1.75
4158,1980-05-21,942.55,1000.225,84.75,35.45,20.5,1.5
4159,1980-05-22,942.5,1000.175,67.25,35.2,18.75,1.25
4160,1980-05-23,941.85,999.675,77.0,34.95,19.3,0.75
4161,1980-05-24,942.2,999.925,77.0,35.05,19.95,1.0
4162,1980-05-25,943.7,1001.5,89.25,35.0,20.3,0.25
4163,1980-05-26,943.675,1001.0,58.5,35.1,20.7,1.75
4164,1980-05-27,941.925,999.55,45.0,35.35,20.65,3.0
4165,1980-05-28,941.875,1000.225,26.25,31.9,25.3,2.25
4166,1980-05-29,943.275,1001.9,36.25,32.15,22.3,3.25
4167,1980-05-30,943.675,1000.4,48.75,34.6,21.55,2.75
4168,1980-05-31,942.5,1000.8,32.5,31.6,24.15,3.75
4169,1980-06-01,942.5,1001.1,40.0,30.5,24.3,2.75
4170,1980-06-02,943.225,1002.1,25.0,28.85,23.7,2.25
4171,1980-06-03,943.4,1002.65,22.25,27.65,23.8,3.25
4172,1980-06-04,942.2,1001.125,22.5,29.15,23.55,3.0
4173,1980-06-05,942.05,1001.125,23.75,27.9,23.6,3.0
4174,1980-06-06,942.575,1001.825,18.75,27.3,23.35,3.5
4175,1980-06-07,941.875,1000.95,17.0,27.75,23.2,3.25
4176,1980-06-08,942.1,1001.075,20.0,28.7,23.75,2.75
4177,1980-06-09,943.6,1002.675,22.5,28.75,23.6,3.5
4178,1980-06-10,942.9,1002.2,19.5,27.4,24.25,3.25
4179,1980-06-11,940.85,1000.15,22.5,28.95,24.25,3.0
4180,1980-06-12,942.125,1001.675,17.5,27.2,23.75,2.25
4181,1980-06-13,942.9,1002.2,30.0,27.25,23.6,2.25
4182,1980-06-14,943.275,1002.675,17.5,26.55,23.85,3.5
4183,1980-06-15,942.075,1001.75,15.75,25.35,23.7,3.25
4184,1980-06-16,941.6,1001.3,13.75,25.0,23.6,4.0
4185,1980-06-17,941.8,1001.075,17.25,27.15,24.1,3.25
4186,1980-06-18,941.725,1000.775,20.75,28.450000000000003,23.7,3.0
4187,1980-06-19,940.95,999.725,23.75,29.4,23.75,2.5
4188,1980-06-20,940.75,999.3,18.75,29.8,23.5,2.5
4189,1980-06-21,940.475,999.475,18.75,28.3,23.0,4.0
4190,1980-06-22,941.025,999.95,20.75,28.75,22.3,2.75
4191,1980-06-23,942.35,1001.3,32.0,29.1,22.85,2.75
4192,1980-06-24,944.45,1003.925,17.5,26.6,22.55,3.25
4193,1980-06-25,943.5,1002.75,18.75,27.6,23.45,3.25
4194,1980-06-26,941.975,1000.875,22.5,28.8,22.7,2.75
4195,1980-06-27,941.55,750.75,21.25,29.450000000000003,22.55,2.0
4196,1980-06-28,941.85,1000.875,22.5,28.15,22.5,3.0
4197,1980-06-29,940.45,999.35,19.5,28.2,22.5,3.5
4198,1980-06-30,939.775,999.075,16.25,26.1,22.55,2.5
4199,1980-07-01,939.775,999.35,15.0,24.8,22.6,3.25
4200,1980-07-02,940.3,998.5,12.25,23.75,22.3,4.0
4201,1980-07-03,705.225,749.925,16.0,25.3,22.5,3.75
4202,1980-07-04,942.975,1002.3,22.0,27.15,22.5,2.0
4203,1980-07-05,943.425,1002.65,32.0,27.8,22.9,3.25
4204,1980-07-06,942.9,1002.125,17.5,27.85,23.2,2.75
4205,1980-07-07,941.875,1001.2,20.0,26.75,22.65,4.0
4206,1980-07-08,941.6,1001.0,14.5,26.3,22.65,3.25
4207,1980-07-09,942.8,1002.25,19.5,26.15,22.35,3.25
4208,1980-07-10,942.95,1002.35,18.75,26.5,22.8,2.75
4209,1980-07-11,944.5,1002.725,23.75,25.2,22.4,3.75
4210,1980-07-12,943.325,1002.725,22.5,26.85,22.7,3.5
4211,1980-07-13,944.575,1004.2,22.5,26.4,22.55,3.0
4212,1980-07-14,943.675,1002.975,20.0,27.5,22.45,3.0
4213,1980-07-15,943.975,1003.525,22.5,27.0,22.15,2.75
4214,1980-07-16,945.075,1004.575,22.5,26.9,22.35,3.0
4215,1980-07-17,946.475,1005.825,31.25,28.2,22.8,3.5
4216,1980-07-18,946.075,1005.425,35.0,28.15,22.15,2.75
4217,1980-07-19,944.5,1003.675,21.25,28.5,22.85,2.25
4218,1980-07-20,944.025,1003.525,22.0,26.45,23.35,3.5
4219,1980-07-21,942.475,1001.925,21.25,26.85,22.7,2.75
4220,1980-07-22,705.375,1000.325,29.5,26.05,22.2,3.5
4221,1980-07-23,941.2,1000.8,20.0,25.05,22.8,3.25
4222,1980-07-24,941.275,1001.15,18.75,23.85,22.45,4.0
4223,1980-07-25,940.95,1000.95,15.0,22.95,22.0,3.25
4224,1980-07-26,941.35,1001.05,21.25,24.35,22.3,2.5
4225,1980-07-27,942.725,1002.55,20.0,24.5,22.65,3.5
4226,1980-07-28,943.65,1003.125,20.0,26.35,23.0,3.75
4227,1980-07-29,943.85,1003.7,18.75,25.0,22.65,3.0
4228,1980-07-30,943.85,1003.65,17.5,24.8,22.8,1.75
4229,1980-07-31,943.65,1003.3,20.0,25.6,22.25,3.25
4230,1980-08-01,943.675,1003.5,15.75,24.950000000000003,22.05,3.5
4231,1980-08-02,943.45,1003.625,9.5,23.05,21.85,3.75
4232,1980-08-03,943.575,1003.75,12.0,23.0,21.6,3.75
4233,1980-08-04,945.2,1005.15,16.25,24.55,21.9,3.75
4234,1980-08-05,945.65,1005.775,14.5,23.85,22.6,3.25
4235,1980-08-06,945.325,1005.225,12.5,24.75,22.4,3.75
4236,1980-08-07,946.45,1006.725,15.75,23.45,21.65,4.0
4237,1980-08-08,946.0,1005.7333333333332,17.666666666666668,25.933333333333334,22.266666666666666,3.6666666666666665
4238,1980-08-09,945.5,1005.325,19.25,25.2,22.450000000000003,2.75
4239,1980-08-10,944.975,1004.75,17.5,25.3,22.35,2.75
4240,1980-08-11,944.15,1003.8,17.0,25.95,22.75,2.75
4241,1980-08-12,944.1,1003.45,22.5,26.35,22.85,3.25
4242,1980-08-13,943.375,1002.975,17.0,25.8,23.1,3.25
4243,1980-08-14,943.075,1002.65,16.25,26.1,23.65,4.0
4244,1980-08-15,943.075,1002.45,20.0,26.8,24.05,3.0
4245,1980-08-16,943.25,1002.75,18.25,26.25,23.75,4.0
4246,1980-08-17,942.125,1001.525,18.75,26.85,23.6,4.25
4247,1980-08-18,942.025,1001.625,18.75,25.6,23.35,4.25
4248,1980-08-19,942.15,1001.975,13.25,24.35,23.25,3.0
4249,1980-08-20,942.25,1002.075,13.25,23.7,22.75,4.25
4250,1980-08-21,942.125,1001.85,12.75,24.8,22.55,2.75
4251,1980-08-22,942.525,1002.725,8.25,22.95,21.8,4.5
4252,1980-08-23,943.525,1003.525,18.25,24.0,21.6,3.0
4253,1980-08-24,943.75,1003.45,18.5,25.45,22.55,3.5
4254,1980-08-25,944.75,1004.475,27.25,25.75,22.7,2.0
4255,1980-08-26,945.4,1005.0333333333332,16.0,26.26666666666667,22.46666666666667,4.0
4256,1980-08-27,945.2,1004.95,32.0,25.65,22.25,2.75
4257,1980-08-28,945.0333333333332,1004.7666666666668,30.0,25.4,21.46666666666667,3.6666666666666665
4258,1980-08-29,944.625,1004.25,34.5,26.3,22.4,2.5
4259,1980-08-30,944.7,1004.15,20.0,27.200000000000003,22.5,2.0
4260,1980-08-31,944.5666666666666,1004.1,21.666666666666668,26.133333333333336,22.2,2.0
4261,1980-09-01,944.975,1004.75,28.75,25.3,22.325000000000003,3.0
4262,1980-09-02,943.925,1004.05,10.25,23.35,22.425,3.75
4263,1980-09-03,943.075,1003.225,7.5,22.85,22.15,4.25
4264,1980-09-04,943.75,1003.85,14.0,23.9,22.3,3.25
4265,1980-09-05,944.175,1004.1,20.0,24.65,22.65,3.25
4266,1980-09-06,945.325,1004.925,18.25,25.1,22.55,2.75
4267,1980-09-07,944.975,1006.1,38.75,25.5,22.3,2.75
4268,1980-09-08,945.825,1005.5,53.75,26.0,22.25,2.75
4269,1980-09-09,946.375,1006.275,60.0,25.95,22.0,3.0
4270,1980-09-10,946.7,1006.3,47.5,26.9,22.15,3.5
4271,1980-09-11,946.675,1006.325,22.5,26.700000000000003,22.65,2.25
4272,1980-09-12,946.175,1005.975,25.0,25.85,22.55,3.0
4273,1980-09-13,945.075,1004.725,23.75,26.05,22.5,2.5
4274,1980-09-14,944.75,1004.4,25.0,27.3,22.15,2.5
4275,1980-09-15,945.275,1005.025,23.75,25.45,22.025,2.75
4276,1980-09-16,945.725,1005.7,15.0,24.4,22.65,3.0
4277,1980-09-17,945.35,1005.15,36.0,25.55,22.95,2.75
4278,1980-09-18,944.25,1003.225,20.75,25.65,22.7,3.5
4279,1980-09-19,943.925,1003.425,33.75,26.6,23.55,2.25
4280,1980-09-20,945.65,1005.025,26.25,27.65,24.6,2.5
4281,1980-09-21,947.85,1007.85,23.75,24.65,22.65,2.0
4282,1980-09-22,947.95,1007.85,38.75,25.9,23.3,3.0
4283,1980-09-23,948.35,1008.175,47.5,26.5,22.95,4.25
4284,1980-09-24,947.825,1010.25,31.25,26.5,22.75,2.75
4285,1980-09-25,951.625,1011.275,36.25,27.25,22.8,2.75
4286,1980-09-26,950.325,1010.075,25.0,28.0,22.45,1.75
4287,1980-09-27,949.0,1008.425,56.0,28.3,22.9,1.5
4288,1980-09-28,948.75,1008.225,40.75,28.5,23.15,2.5
4289,1980-09-29,948.225,1007.675,42.5,28.25,22.65,2.5
4290,1980-09-30,946.725,1006.075,33.75,27.85,23.2,2.75
4291,1980-10-01,945.425,1004.725,53.75,28.15,22.2,2.5
4292,1980-10-02,945.55,1004.975,60.0,27.55,19.3,2.5
4293,1980-10-03,946.1,1005.7,66.0,26.75,19.45,1.75
4294,1980-10-04,946.025,1005.6,44.75,26.95,20.05,1.75
4295,1980-10-05,947.7,1007.35,60.0,27.25,20.1,2.0
4296,1980-10-06,948.475,1008.075,51.25,27.15,19.0,2.25
4297,1980-10-07,948.45,1008.075,75.75,27.3,19.05,0.5
4298,1980-10-08,948.75,1008.425,67.25,27.4,19.15,1.5
4299,1980-10-09,949.45,1009.05,81.75,27.6,21.0,0.75
4300,1980-10-10,949.525,1009.225,52.25,27.7,21.3,1.0
4301,1980-10-11,948.85,1008.35,66.0,28.25,21.65,1.75
4302,1980-10-12,948.85,1008.225,66.0,28.450000000000003,21.1,1.25
4303,1980-10-13,950.675,1008.625,74.5,28.5,20.45,1.0
4304,1980-10-14,949.75,1009.25,71.0,26.453117950042127,20.02831444412736,1.0
4305,1980-10-15,950.075,1009.9,84.75,27.0,17.25,1.25
4306,1980-10-16,949.275,1009.225,81.0,26.15,16.75,3.75
4307,1980-10-17,946.375,1006.125,46.25,25.9,17.9,2.5
4308,1980-10-18,943.975,1004.2,22.5,23.15,20.45,3.75
4309,1980-10-19,944.5,1004.425,26.25,24.75,21.85,2.75
4310,1980-10-20,946.4,1006.225,22.5,26.15,22.5,2.75
4311,1980-10-21,948.55,1008.35,43.75,26.55,22.3,3.75
4312,1980-10-22,949.225,1008.975,65.0,26.5,19.55,2.75
4313,1980-10-23,949.275,1009.275,73.75,26.0,17.5,3.25
4314,1980-10-24,949.625,1009.575,65.0,26.1,17.45,3.0
4315,1980-10-25,951.775,1009.975,55.0,27.5,18.8,2.5
4316,1980-10-26,950.85,1010.65,66.0,27.450000000000003,19.0,2.25
4317,1980-10-27,952.05,1012.025,74.75,26.55,17.6,1.0
4318,1980-10-28,952.375,1012.575,99.0,25.35,16.75,0.0
4319,1980-10-29,951.425,1011.55,57.25,26.0,17.9,1.75
4320,1980-10-30,951.95,1012.025,80.5,26.65,18.35,0.25
4321,1980-10-31,952.9,1013.125,99.0,25.45,16.45,0.0
4322,1980-11-01,953.1,1013.475,94.25,25.35,16.8,0.25
4323,1980-11-02,953.125,1013.525,99.0,25.1,16.9,0.0
4324,1980-11-03,952.0,1012.575,99.0,23.9,16.0,0.0
4325,1980-11-04,951.4,1011.9,94.25,24.200000000000003,15.7,0.5
4326,1980-11-05,951.125,1011.35,89.25,24.9,16.85,0.5
4327,1980-11-06,951.05,1011.175,62.0,25.4,17.6,0.5
4328,1980-11-07,951.6,1011.75,63.25,25.75,17.4,1.0
4329,1980-11-08,951.85,1012.125,94.25,25.2,16.75,0.25
4330,1980-11-09,951.85,1012.375,94.25,23.95,15.7,0.25
4331,1980-11-10,951.375,1012.075,99.0,23.05,15.9,0.0
4332,1980-11-11,951.2,1011.475,23.75,25.2,19.1,3.5
4333,1980-11-12,951.45,1012.0,22.5,23.6,21.1,3.25
4334,1980-11-13,950.6,1011.375,13.0,22.5,20.75,3.25
4335,1980-11-14,949.025,1009.525,12.75,23.25,20.75,3.5
4336,1980-11-15,949.9,1010.325,20.0,23.75,20.8,2.75
4337,1980-11-16,950.7,1010.95,23.5,25.0,21.35,2.25
4338,1980-11-17,951.325,1011.625,33.75,25.25,20.85,3.75
4339,1980-11-18,949.95,1010.025,35.0,25.7,21.1,2.0
4340,1980-11-19,949.05,1009.1,48.0,25.4,20.7,2.25
4341,1980-11-20,948.075,1009.125,60.75,25.55,20.2,1.0
4342,1980-11-21,951.325,1011.6,54.25,25.1,20.25,2.0
4343,1980-11-22,952.0,1012.325,47.25,24.85,20.0,3.25
4344,1980-11-23,950.9,1011.15,80.5,25.15,18.65,0.75
4345,1980-11-24,951.7,1012.35,94.25,23.35,14.95,0.25
4346,1980-11-25,952.45,1013.4,99.0,22.35,15.75,0.0
4347,1980-11-26,951.425,1012.225,99.0,23.0,15.65,0.0
4348,1980-11-27,951.85,1012.725,99.0,22.3,15.55,0.0
4349,1980-11-28,952.5,1013.35,89.5,22.95,16.15,2.0
4350,1980-11-29,952.225,1013.275,77.5,21.7,15.7,4.25
4351,1980-11-30,952.0,1013.025,82.25,21.95,14.9,1.75
4352,1980-12-01,951.575,1012.5,94.25,21.65,14.95,0.25
4353,1980-12-02,953.15,1012.625,99.0,21.9,15.4,0.0
4354,1980-12-03,951.375,1012.675,82.25,21.75,15.8,2.5
4355,1980-12-04,950.45,1011.1,36.25,22.85,15.7,3.25
4356,1980-12-05,948.8,1009.575,27.5,22.05,15.35,2.5
4357,1980-12-06,948.975,1009.475,62.5,23.05,15.35,1.5
4358,1980-12-07,949.9,757.5,88.25,22.15,14.45,0.5
4359,1980-12-08,949.7,1010.45,99.0,22.35,14.9,0.0
4360,1980-12-09,950.35,1011.125,99.0,22.35,14.65,0.25
4361,1980-12-10,950.775,1011.625,99.0,22.45,15.1,0.0
4362,1980-12-11,951.75,1012.5,99.0,23.1,16.0,0.0
4363,1980-12-12,952.675,1013.625,99.0,22.3,15.25,0.0
4364,1980-12-13,952.4,1013.575,99.0,21.1,14.15,0.0
4365,1980-12-14,951.15,1012.425,99.0,20.6,13.4,0.0
4366,1980-12-15,951.95,1013.2,99.0,20.7,13.25,0.0
4367,1980-12-16,952.625,1013.9,99.0,20.925,13.45,0.0
4368,1980-12-17,951.6,1012.875,99.0,20.55,13.8,0.0
4369,1980-12-18,950.675,1011.7,93.0,20.95,13.8,0.25
4370,1980-12-19,950.475,1011.55,76.25,21.25,14.35,1.5
4371,1980-12-20,951.3,1012.25,83.5,21.55,15.25,1.0
4372,1980-12-21,952.0,1012.95,63.75,22.25,16.349999999999998,2.25
4373,1980-12-22,950.275,1011.1,37.5,22.0,16.85,2.75
4374,1980-12-23,949.475,1010.3,25.0,22.1,18.45,3.25
4375,1980-12-24,949.125,1009.9,20.75,22.25,18.55,3.0
4376,1980-12-25,949.65,1010.4,19.0,22.0,18.25,3.25
4377,1980-12-26,951.55,1012.425,18.75,22.4,18.85,3.25
4378,1980-12-27,952.5,1013.4,36.25,22.45,18.55,3.25
4379,1980-12-28,951.625,1012.4,35.0,22.85,18.3,2.5
4380,1980-12-29,953.9,1014.975,18.75,22.5,18.0,3.5
4381,1980-12-30,954.525,1015.425,31.25,22.8,17.8,2.5
4382,1980-12-31,953.55,1014.55,43.5,22.4,16.95,1.75
4383,1981-01-01,952.675,1013.625,77.0,21.9,15.1,0.75
4384,1981-01-02,952.125,1013.025,89.5,21.2,14.0,1.25
4385,1981-01-03,951.9,1012.95,80.5,21.5,15.25,0.25
4386,1981-01-04,951.85,1012.75,93.0,22.65,15.9,0.5
4387,1981-01-05,952.225,1013.05,81.75,23.0,16.55,0.25
4388,1981-01-06,951.775,1012.675,94.25,22.25,14.95,0.25
4389,1981-01-07,950.825,1011.8,81.75,21.7,14.85,0.25
4390,1981-01-08,951.1,1012.025,62.0,21.85,15.3,1.25
4391,1981-01-09,952.725,1013.675,25.0,20.1,14.05,3.5
4392,1981-01-10,952.825,1014.25,22.5,20.0,16.35,3.75
4393,1981-01-11,953.65,1015.45,16.0,18.7,16.95,4.5
4394,1981-01-12,955.475,1017.475,16.25,18.3,16.15,4.75
4395,1981-01-13,955.925,1017.7,30.0,19.4,14.95,3.0
4396,1981-01-14,955.125,1016.775,99.0,19.75,13.8,0.0
4397,1981-01-15,955.325,1016.875,99.0,20.2,13.4,0.0
4398,1981-01-16,954.45,1017.025,49.25,21.55,15.95,2.5
4399,1981-01-17,954.15,1015.825,28.0,22.65,17.35,4.0
4400,1981-01-18,954.175,1016.2,14.0,17.8,16.1,4.0
4401,1981-01-19,952.9,1013.475,75.75,18.6,14.85,1.0
4402,1981-01-20,953.9,1015.4,99.0,19.85,14.05,0.0
4403,1981-01-21,953.075,1014.45,80.5,20.45,14.1,0.25
4404,1981-01-22,951.5,1012.6,46.0,21.5,15.55,1.25
4405,1981-01-23,950.2,1010.575,63.25,23.3,18.0,1.25
4406,1981-01-24,950.05,1010.5,81.75,23.8,17.9,0.25
4407,1981-01-25,951.8,1012.425,44.75,23.05,18.4,2.0
4408,1981-01-26,954.225,1014.925,40.5,23.85,18.85,2.0
4409,1981-01-27,954.75,1015.575,39.25,23.65,18.55,1.5
4410,1981-01-28,955.325,1016.175,40.25,23.4,18.4,3.0
4411,1981-01-29,954.025,1014.8,81.75,23.45,18.15,0.5
4412,1981-01-30,951.725,1012.1,81.75,25.0,18.0,0.25
4413,1981-01-31,951.225,1011.225,81.75,26.35,17.9,0.5
4414,1981-02-01,954.625,1012.65,99.0,23.9,15.85,0.0
4415,1981-02-02,952.525,1013.3,99.0,23.0,13.7,0.0
4416,1981-02-03,952.875,1013.55,87.0,23.6,15.05,1.75
4417,1981-02-04,952.675,1013.375,70.25,23.8,17.05,1.75
4418,1981-02-05,953.75,1014.5,38.75,23.8,18.15,2.75
4419,1981-02-06,954.65,1015.125,80.0,25.1,17.95,1.75
4420,1981-02-07,952.625,1013.15,56.38150400087841,24.45,15.9,1.7591206061188354
4421,1981-02-08,950.775,1010.725,99.0,25.85,17.3,0.0
4422,1981-02-09,949.4,1009.475,75.75,25.45,18.25,1.75
4423,1981-02-10,950.7,1011.35,80.5,23.95,15.95,1.0
4424,1981-02-11,950.525,1011.4,88.25,21.85,11.9,0.75
4425,1981-02-12,950.075,1010.8,94.25,22.45,12.25,0.25
4426,1981-02-13,949.6,1009.925,99.0,24.35,14.05,0.0
4427,1981-02-14,950.525,1010.7,77.0,25.55,16.5,0.5
4428,1981-02-15,949.875,1009.825,99.0,26.15,16.8,0.0
4429,1981-02-16,951.125,1011.15,99.0,27.0,16.9,0.0
4430,1981-02-17,952.275,1012.35,99.0,26.5,16.6,0.0
4431,1981-02-18,951.275,1011.2,99.0,26.85,15.75,0.0
4432,1981-02-19,951.125,1011.05,93.0,26.7,16.150000000000002,0.5
4433,1981-02-20,951.4,1011.225,81.75,27.5,16.6,0.25
4434,1981-02-21,950.525,1010.4,99.0,26.9,17.05,0.0
4435,1981-02-22,950.625,1010.5,99.0,26.9,18.8,0.0
4436,1981-02-23,953.175,1011.625,84.75,26.65,18.3,0.75
4437,1981-02-24,953.2,1013.3,99.0,26.55,17.85,0.0
4438,1981-02-25,952.8,1012.7,94.25,27.3,17.3,0.5
4439,1981-02-26,951.95,1011.775,80.5,27.55,17.3,0.25
4440,1981-02-27,951.425,1010.95,75.75,28.8,17.2,0.5
4441,1981-02-28,951.475,1011.05,63.25,28.9,17.7,0.5
4442,1981-03-01,952.5,1012.2,72.0,28.6,18.7,0.75
4443,1981-03-02,953.075,1012.725,94.25,28.55,17.549999999999997,0.25
4444,1981-03-03,953.475,1013.55,99.0,26.55,15.1,0.0
4445,1981-03-04,954.175,1014.375,99.0,26.25,15.05,0.0
4446,1981-03-05,954.55,1014.5,99.0,26.95,18.95,0.0
4447,1981-03-06,954.325,1014.3,99.0,27.6,19.075,0.0
4448,1981-03-07,954.25,1014.125,89.5,28.0,16.95,0.75
4449,1981-03-08,952.325,1012.075,83.5,27.95,17.0,1.75
4450,1981-03-09,950.725,1010.15,63.25,28.85,18.775,0.75
4451,1981-03-10,950.775,1010.325,38.75,28.5,20.55,2.25
4452,1981-03-11,952.75,1011.45,39.0,25.45,21.05,2.0
4453,1981-03-12,951.7,1012.175,23.75,24.1,19.45,1.75
4454,1981-03-13,952.075,1012.65,23.75,23.75,19.1,2.0
4455,1981-03-14,952.475,1012.875,63.0,25.0,19.9,2.75
4456,1981-03-15,953.675,1013.825,35.0,26.3,19.425,2.25
4457,1981-03-16,952.2,1012.075,53.75,27.15,19.2,2.25
4458,1981-03-17,948.4,1007.6333333333332,36.66666666666666,29.26666666666667,18.466666666666665,3.0
4459,1981-03-18,948.375,1007.625,32.5,28.950000000000003,19.1,2.75
4460,1981-03-19,948.075,1007.25,52.25,29.35,20.3,2.25
4461,1981-03-20,948.275,1007.925,25.0,27.45,21.3,2.0
4462,1981-03-21,947.975,1008.2,26.25,24.4,20.95,3.0
4463,1981-03-22,947.425,1007.375,21.25,24.75,21.3,1.75
4464,1981-03-23,946.05,1005.975,35.0,25.25,21.25,2.25
4465,1981-03-24,946.55,1006.225,33.25,26.4,21.200000000000003,2.25
4466,1981-03-25,947.3,1006.9,60.75,27.05,21.6,1.25
4467,1981-03-26,947.575,1007.25,22.0,26.950000000000003,20.35,2.0
4468,1981-03-27,947.125,1006.475,41.25,28.450000000000003,21.5,3.25
4469,1981-03-28,946.7,1005.825,70.75,29.45,21.15,1.5
4470,1981-03-29,948.125,1007.225,63.25,30.1,20.7,0.75
4471,1981-03-30,948.2,1007.3,36.25,30.25,20.6,1.75
4472,1981-03-31,946.225,1005.05,33.75,30.55,20.75,3.75
4473,1981-04-01,945.15,1003.825,43.5,31.15,21.2,1.75
4474,1981-04-02,946.7,1005.325,61.0,31.9,22.65,1.5
4475,1981-04-03,947.475,1006.225,43.5,31.200000000000003,22.85,2.25
4476,1981-04-04,946.325,1004.875,26.25,31.9,20.45,2.0
4477,1981-04-05,944.975,1003.325,48.75,32.55,20.65,3.25
4478,1981-04-06,945.8,1004.125,43.5,32.650000000000006,22.3,2.25
4479,1981-04-07,946.625,1005.05,35.0,32.65,22.4,1.5
4480,1981-04-08,947.875,1006.6,75.75,31.1,20.55,1.0
4481,1981-04-09,947.45,1006.25,99.0,31.2,19.3,0.0
4482,1981-04-10,946.25,1004.975,94.25,31.15,18.25,0.5
4483,1981-04-11,946.325,1004.925,99.0,31.7,19.2,0.0
4484,1981-04-12,946.45,1005.1,99.0,31.85,21.25,0.0
4485,1981-04-13,946.425,1004.9,81.75,32.75,22.35,0.25
4486,1981-04-14,945.25,1003.45,64.5,33.4,21.275,1.25
4487,1981-04-15,944.65,1002.6,99.0,34.65,20.25,0.0
4488,1981-04-16,945.05,1003.275,99.0,33.5,20.35,0.5091206061188355
4489,1981-04-17,945.5333333333332,1004.1,99.0,31.73333333333333,18.46666666666667,0.0
4490,1981-04-18,945.75,1004.0,72.0,33.45,19.05,0.75
